1559347200000,9368
1561939200000,9112
1564617600000,7175
1567296000000,6673
1569888000000,5494
1572566400000,8843
1575158400000,5429
1577836800000,3654
1580515200000,3669
1583020800000,12736
1585699200000,12370
1588291200000,10993
1590969600000,7838
1593561600000,8325
1595116800000,4631
1595203200000,4283
1595289600000,3887
1595376000000,3548
1595462400000,3516
1595548800000,3354
1595635200000,3560
1595721600000,3675
1595808000000,3277
1595894400000,3078
1595980800000,2972
1596067200000,2893
1596153600000,2703
1596240000000,3076
1596326400000,4112
1596412800000,4008
1596499200000,3842
1596585600000,3504
1596672000000,3348
1596758400000,3181
1596844800000,3333
1596931200000,3930
1597017600000,3622
1597104000000,3521
1597190400000,3307
1597276800000,3350
1597363200000,3310
1597449600000,3698
1597536000000,4150
1597622400000,3572
1597708800000,3201
1597795200000,3021
1597881600000,2978
1597968000000,2760
1598054400000,3049
1598140800000,3244
1598227200000,2647
1598313600000,2674
1598400000000,2532
1598486400000,2548
1598572800000,2575
1598659200000,2819
1598745600000,3311
1598832000000,2853
1598918400000,2603
1599004800000,2451
1599091200000,2359
1599177600000,2327
1599264000000,2684
1599350400000,3141
1599436800000,2909
1599523200000,2581
1599609600000,2504
1599696000000,2518
1599782400000,2464
1599868800000,2547
1599955200000,2909
1600041600000,2529
1600128000000,2342
1600214400000,2413
1600221701000,699
1600225280000,610
1600228895000,524
1600232472000,502
1600236093000,469
1600239677000,555
1600243275000,662
1600246886000,893
1600250508000,1043
1600254092000,1176
1600257827000,1321
1600261371000,1574
1600264862000,1787
1600268491000,1875
1600272129000,2175
1600275671000,2261
1600279320000,2405
1600282890000,2413
1600286542000,2013
1600290136000,1575
1600293692000,1227
1600297322000,980
1600300893000,868
1600304516000,772
1600308062000,655
1600311655000,581
1600315264000,492
1600318893000,468
1600322493000,444
1600326071000,500
1600329689000,647
1600333276000,804
1600336866000,959
1600340485000,1158
1600344087000,1305
1600347714000,1442
1600351367000,1783
1600354884000,1926
1600358518000,2008
1600362158000,2258
1600365654000,2264
1600369265000,2333
1600372899000,2059
1600376464000,1647
1600380062000,1266
1600383723000,932
1600387299000,775
1600390881000,753
1600394531000,629
1600398056000,614
1600401667000,523
1600405254000,487
1600408852000,476
1600412454000,518
1600416067000,626
1600419666000,872
1600423303000,1003
1600426874000,1153
1600430508000,1421
