1577836800000,1414
1580515200000,1483
1583020800000,1362
1585699200000,1032
1588291200000,949
1590969600000,870
1593561600000,754
1595116800000,726
1595203200000,726
1595289600000,710
1595376000000,754
1595462400000,706
1595548800000,696
1595635200000,667
1595721600000,722
1595808000000,691
1595894400000,686
1595980800000,703
1596067200000,699
1596153600000,659
1596240000000,643
1596326400000,686
1596412800000,665
1596499200000,683
1596585600000,705
1596672000000,682
1596758400000,646
1596844800000,639
1596931200000,659
1597017600000,678
1597104000000,625
1597190400000,589
1597276800000,614
1597363200000,665
1597449600000,701
1597536000000,724
1597622400000,789
1597708800000,737
1597795200000,722
1597881600000,717
1597968000000,713
1598054400000,703
1598140800000,736
1598227200000,715
1598313600000,688
1598400000000,693
1598486400000,699
1598572800000,688
1598659200000,675
1598745600000,700
1598832000000,688
1598918400000,720
1599004800000,691
1599091200000,682
1599177600000,684
1599264000000,708
1599350400000,687
1599436800000,684
1599523200000,681
1599609600000,702
1599696000000,682
1599782400000,637
1599868800000,660
1599955200000,700
1600041600000,740
1600128000000,738
1600214400000,751
1600221868000,556
1600225431000,532
1600229045000,543
1600232622000,532
1600236237000,559
1600239823000,566
1600243421000,594
1600247021000,601
1600250659000,601
1600254214000,601
1600257866000,648
1600261409000,657
1600264996000,680
1600268628000,704
1600272265000,742
1600275815000,749
1600279463000,751
1600283042000,748
1600286715000,730
1600290286000,666
1600293844000,653
1600297472000,593
1600301044000,578
1600304666000,563
1600308230000,559
1600311804000,534
1600315427000,522
1600319037000,498
1600322637000,519
1600326217000,526
1600329825000,548
1600333408000,588
1600336987000,598
1600340611000,616
1600344201000,628
1600347819000,640
1600351411000,653
1600355023000,666
1600358661000,686
1600362301000,713
1600365802000,696
1600369421000,698
1600373055000,685
1600376622000,658
1600380215000,608
1600383875000,597
1600387374000,586
1600391036000,567
1600394688000,554
1600398211000,527
1600401823000,511
1600405423000,511
1600409008000,534
1600412609000,542
1600416214000,544
1600419804000,567
1600423433000,583
1600427043000,582
1600430638000,613
1600434237000,645
1600437872000,662
1600441410000,670
1600445009000,695
1600448663000,697
1600452289000,675
1600455815000,662
1600459432000,645
1600463141000,638
1600466694000,602
1600470321000,554
1600473918000,541
1600477520000,525
1600481085000,497
1600484747000,498
1600488271000,505
1600491833000,499
1600495438000,510
1600499077000,520
1600502706000,540
1600506346000,543
1600509969000,578
1600513557000,598
1600517191000,597
1600520726000,586
1600524340000,593
1600527937000,640
1600531379000,619
1600535155000,638
1600538721000,628
1600542400000,620
1600545937000,618
1600549608000,601
1600553164000,587
1600556798000,580
1600560405000,575
1600563963000,572
1600567590000,562
1600571189000,530
1600574740000,518
1600578393000,545
1600581953000,550
1600585561000,568
1600589136000,598
1600592731000,644
1600596380000,666
1600599944000,676
1600603532000,665
1600607124000,689
1600610799000,739
1600614325000,764
1600617916000,762
1600621508000,769
1600624954000,741
1600628718000,767
1600632348000,777
1600635988000,732
1600639572000,686
1600643133000,640
1600646746000,609
1600650406000,616
1600653927000,583
1600657574000,595
1600661068000,578
1600664655000,537
1600668243000,568
1600671844000,573
1600675408000,599
1600679016000,597
1600682633000,635
1600686238000,635
1600689801000,658
1600693482000,670
1600697194000,708
1600700638000,732
1600704211000,744
1600707857000,759
1600711417000,759
1600715022000,725
1600718669000,718
1600722286000,688
1600725862000,653
1600729454000,618
1600733033000,582
1600736663000,589
1600740229000,568
1600743811000,568
1600747415000,549
1600751021000,538
1600754607000,555
1600758215000,568
1600761844000,605
1600765416000,616
1600769038000,625
1600772605000,655
1600776228000,655
1600779860000,685
1600783444000,699
1600787069000,713
1600790605000,734
1600794245000,743
1600797841000,748
1600801482000,719
1600805089000,718
1600808680000,678
1600812228000,685
1600815843000,0
1600819463000,611
1600823024000,588
1600826641000,572
1600830224000,552
1600833805000,544
1600837414000,543
1600841042000,568
1600844607000,566
1600848233000,590
1600851829000,605
1600855407000,622
1600858992000,632
1600862605000,656
1600866222000,670
1600869859000,719
1600873474000,741
1600877042000,742
1600880627000,740
1600884227000,748
1600887869000,751
1600891464000,741
1600895015000,695
1600898645000,646
1600902211000,628
1600905890000,604
1600909449000,573
1600913003000,569
1600916615000,557
1600920231000,542
1600923879000,533
1600927437000,540
1600931024000,561
1600934614000,572
1600938197000,615
1600941818000,634
1600945450000,630
1600949020000,665
1600952666000,698
1600956220000,718
1600959846000,753
1600963415000,768
1600967063000,752
1600970612000,773
1600974295000,733
1600977806000,714
1600981491000,689
1600985082000,632
1600988653000,631
1600992205000,601
1600995867000,560
1600999429000,555
1601003006000,551
1601006602000,539
1601010209000,549
1601013820000,560
1601017428000,587
1601021027000,591
1601024635000,590
1601028211000,600
1601031834000,615
1601035450000,637
1601039086000,664
1601042753000,660
1601046210000,687
1601049834000,709
1601053462000,732
1601057029000,726
1601060621000,712
1601064216000,683
1601067838000,659
1601071447000,646
1601075022000,624
1601078651000,616
1601082223000,576
1601085849000,549
1601089432000,547
1601093033000,554
1601096630000,558
1601100242000,557
1601103836000,583
1601107444000,577
1601111050000,594
1601114661000,635
1601118273000,638
1601121924000,659
1601125454000,697
1601129033000,685
1601132713000,736
1601136321000,729
1601139945000,717
1601143581000,720
1601147137000,710
1601150711000,723
1601154331000,716
1601157934000,707
1601161587000,644
1601165114000,639
1601168788000,606
1601172389000,588
1601175959000,580
1601179581000,557
1601183145000,560
1601186734000,552
1601190338000,572
1601193908000,587
1601197426000,619
1601201066000,646
1601204781000,661
1601208364000,662
1601211981000,688
1601215526000,689
1601219146000,703
1601222777000,715
1601226325000,720
1601229929000,711
1601233532000,695
1601237128000,683
1601240774000,678
1601244367000,623
1601247917000,604
1601251546000,602
1601255164000,578
1601258875000,567
1601262313000,548
1601265919000,548
1601269529000,549
1601273113000,533
1601276717000,571
1601280251000,594
1601283837000,590
1601287425000,605
1601290999000,620
1601294643000,659
1601298226000,657
1601301876000,666
1601305416000,705
1601309020000,728
1601312620000,720
1601316272000,742
1601319842000,720
1601323449000,689
1601327043000,677
1601330642000,676
1601334292000,635
1601337894000,624
1601341469000,589
1601345041000,567
1601348647000,544
1601352224000,545
1601355823000,520
1601359474000,532
1601363037000,547
1601366599000,560
1601370223000,575
1601373792000,582
1601377399000,580
1601381007000,610
1601384682000,633
1601388225000,646
1601391841000,675
1601395429000,700
1601399062000,697
1601402699000,711
1601406235000,707
1601409901000,678
1601413456000,658
1601417030000,646
1601420664000,614
1601424292000,623
1601427811000,599
1601431444000,602
1601435031000,591
1601438602000,589
1601442222000,583
1601445800000,569
1601449439000,589
1601453016000,607
1601456603000,611
1601460189000,640
1601463851000,644
1601467437000,665
1601471036000,687
1601474615000,710
1601478264000,702
1601481808000,728
1601485453000,740
1601489039000,749
1601492663000,718
1601496220000,706
1601499885000,665
1601503461000,630
1601507026000,626
1601510647000,628
1601514200000,590
1601517845000,561
1601521464000,549
1601525056000,549
1601528640000,521
1601532228000,529
1601535797000,554
1601539423000,554
1601543051000,597
1601546625000,606
1601550211000,606
1601553830000,631
1601557448000,654
1601561035000,673
1601564595000,684
1601568218000,711
1601571819000,714
1601575441000,725
1601579023000,723
1601582672000,691
1601586225000,675
1601589878000,637
1601593445000,620
1601597012000,602
1601600729000,577
1601604215000,559
1601607827000,540
1601611443000,528
1601615005000,516
1601618639000,542
1601622228000,547
1601625822000,576
1601629336000,610
1601633025000,625
1601636670000,642
1601640193000,646
1601643825000,660
1601647423000,698
1601651060000,703
1601654664000,726
1601658215000,728
1601661885000,731
1601665424000,746
1601669052000,719
1601672614000,704
1601676243000,663
1601679826000,638
1601683437000,638
1601687035000,605
1601690616000,600
1601694235000,577
1601697840000,554
1601701418000,555
1601705030000,548
1601708638000,552
1601712203000,578
1601715810000,602
1601719410000,629
1601723062000,644
1601726688000,651
1601730215000,660
1601733908000,654
1601737584000,676
1601741125000,699
1601744780000,709
1601748323000,705
1601751938000,699
1601755582000,695
1601759206000,673
1601762777000,659
1601766353000,636
1601769968000,611
1601773560000,596
1601777119000,567
1601780714000,554
1601784324000,552
1601787829000,583
1601791441000,552
1601795030000,562
1601798634000,594
1601802214000,627
1601805810000,647
1601809448000,677
1601813082000,677
1601816686000,721
1601820225000,714
1601823831000,753
1601827431000,758
1601831053000,766
1601834685000,759
1601838050000,747
1601841931000,737
1601845587000,698
1601849083000,659
1601852688000,640
1601856253000,613
1601859884000,590
1601863456000,570
1601867070000,543
1601870651000,531
1601874231000,512
1601877848000,526
1601881435000,538
1601885029000,558
1601888612000,581
1601892203000,579
1601895838000,589
1601899442000,624
1601903028000,634
1601906643000,676
1601910253000,685
1601913867000,729
1601917466000,722
1601921052000,704
1601924669000,702
1601928213000,700
1601931876000,678
1601935430000,637
1601939039000,633
1601942614000,600
1601946229000,587
1601949846000,582
1601953420000,565
1601957005000,556
1601960642000,546
1601964205000,546
1601967804000,565
1601971433000,569
1601975005000,586
1601978624000,597
1601982189000,599
1601985822000,628
1601989404000,620
1601993061000,660
1601996600000,695
1602000236000,705
1602003868000,733
1602007438000,729
1602010944000,698
1602014663000,668
1602018226000,619
1602021865000,575
1602025439000,582
1602029072000,609
1602032639000,565
1602036231000,552
1602039822000,532
1602043402000,528
1602047002000,537
1602050627000,542
1602054243000,545
1602057813000,553
1602061408000,570
1602065028000,569
1602068661000,561
1602072208000,574
1602075862000,602
1602079447000,627
1602083059000,617
1602086671000,662
1602090211000,692
1602093815000,673
1602097425000,671
1602101083000,644
1602104611000,606
1602108211000,571
1602111840000,564
1602115451000,561
1602119040000,536
1602122630000,519
1602126249000,518
1602129814000,516
1602133411000,495
1602137014000,500
1602140622000,507
1602144221000,529
1602147830000,528
1602151444000,568
1602155054000,577
1602158609000,605
1602162242000,625
1602165871000,631
1602169420000,637
1602173075000,657
1602176656000,675
1602180266000,678
1602183882000,663
1602187489000,667
1602191113000,614
1602194531000,585
1602198272000,583
1602201870000,579
1602205414000,552
1602209035000,534
1602212622000,529
1602216245000,512
1602219879000,511
1602223436000,510
1602227009000,530
1602230641000,559
1602234243000,559
1602237820000,596
1602241418000,613
1602245070000,636
1602248621000,641
1602252248000,624
1602255872000,645
1602259477000,666
1602263076000,680
1602266633000,667
1602270296000,676
1602273963000,666
1602277548000,630
1602281184000,623
1602284788000,577
1602288373000,567
1602291922000,552
1602295531000,534
1602299133000,507
1602302721000,509
1602306245000,493
1602309825000,493
1602313414000,507
1602317035000,523
1602320742000,541
1602324289000,566
1602327979000,599
1602331527000,591
1602335180000,596
1602338733000,611
1602342319000,620
1602345927000,630
1602349553000,667
1602353124000,661
1602356789000,656
1602360362000,672
1602363957000,661
1602367516000,630
1602371164000,593
1602374787000,572
1602378318000,544
1602381994000,526
1602385522000,513
1602389135000,513
1602392740000,506
1602396354000,509
1602399909000,518
1602403549000,546
1602407124000,563
1602410773000,592
1602414331000,616
1602417936000,638
1602421537000,666
1602425157000,668
1602428710000,668
1602432356000,674
1602435956000,706
1602439570000,710
1602443172000,738
1602446712000,705
1602450355000,679
1602453945000,629
1602457581000,610
1602461171000,592
1602464727000,576
1602468338000,552
1602471925000,530
1602475242000,506
1602479108000,517
1602482631000,509
1602486149000,529
1602489836000,533
1602493465000,560
1602497036000,574
1602500633000,604
1602504254000,632
1602507846000,664
1602511411000,688
1602515047000,736
1602518618000,731
1602522215000,736
1602525811000,720
1602529415000,699
1602533034000,694
1602536652000,655
1602540254000,622
1602543830000,601
1602547454000,572
1602551047000,549
1602554683000,552
1602558238000,525
1602561850000,541
1602565486000,525
1602569017000,527
1602572620000,538
1602576265000,562
1602579807000,560
1602583439000,565
1602587065000,582
1602590616000,624
1602594230000,640
1602597836000,664
1602601426000,701
1602605010000,678
1602608674000,712
1602612273000,727
1602615810000,716
1602619462000,726
1602623067000,674
1602626640000,629
1602630240000,346
1602633822000,597
1602637436000,572
1602641054000,566
1602644612000,547
1602648223000,536
1602651813000,534
1602655401000,533
1602659037000,523
1602662620000,545
1602666202000,562
1602669803000,558
1602673423000,564
1602677003000,601
1602680600000,610
1602684237000,648
1602687859000,685
1602691410000,715
1602695006000,724
1602698671000,722
1602702254000,719
1602705848000,707
1602709496000,661
1602713031000,628
1602716689000,593
1602720222000,571
1602723848000,580
1602727412000,548
1602731036000,536
1602734648000,526
1602738216000,536
1602741831000,549
1602745432000,561
1602749019000,576
1602752597000,599
1602756233000,597
1602759865000,600
1602763398000,589
1602767019000,631
1602770701000,654
1602774282000,661
1602777831000,683
1602781471000,720
1602785039000,713
1602788627000,709
1602792229000,695
1602795877000,661
1602799459000,628
1602803010000,629
1602806636000,593
1602810252000,574
